id,uniprot,gene
tr|C5XT25|C5XT25_SORBI,C5XT25,SORBI_04g001870
tr|C5WRR1|C5WRR1_SORBI,C5WRR1,SORBI_01g042020
tr|C5XRA7|C5XRA7_SORBI,C5XRA7,SORBI_03g041300
tr|C5YVL1|C5YVL1_SORBI,C5YVL1,SORBI_09g028590
tr|C5WNS2|C5WNS2_SORBI,C5WNS2,SORBI_01g010750
tr|C5WQK9|C5WQK9_SORBI,C5WQK9,SORBI_01g027620
tr|C5XEX3|C5XEX3_SORBI,C5XEX3,SORBI_03g008410
tr|C5XGN2|C5XGN2_SORBI,C5XGN2,SORBI_03g031010
tr|C5X0P2|C5X0P2_SORBI,C5X0P2,SORBI_01g035740
sp|A1E9X9|NU1C_SORBI,A1E9X9,SobiCp078
tr|C5XTY9|C5XTY9_SORBI,C5XTY9,SORBI_04g002980
tr|C5YWC4|C5YWC4_SORBI,C5YWC4,SORBI_09g016600
tr|C5Y8S1|C5Y8S1_SORBI,C5Y8S1,SORBI_06g017270
tr|C5Z6F3|C5Z6F3_SORBI,C5Z6F3,SORBI_10g006970
tr|C5Z776|C5Z776_SORBI,C5Z776,SORBI_10g026070
tr|C5YZP3|C5YZP3_SORBI,C5YZP3,SORBI_09g023130
tr|C5YGM9|C5YGM9_SORBI,C5YGM9,SORBI_06g029650
tr|C5Z269|C5Z269_SORBI,C5Z269,SORBI_10g000720
tr|C5WU42|C5WU42_SORBI,C5WU42,SORBI_01g002750
sp|C5X2M4|THI42_SORBI,C5X2M4,SORBI_02g040060
tr|C5XW47|C5XW47_SORBI,C5XW47,SORBI_04g004770
tr|C5XW56|C5XW56_SORBI,C5XW56,SORBI_04g004850
tr|C5YZS0|C5YZS0_SORBI,C5YZS0,SORBI_09g023400
tr|C5XY71|C5XY71_SORBI,C5XY71,SORBI_04g026950
tr|C5YSY8|C5YSY8_SORBI,C5YSY8,SORBI_08g022770
sp|Q9T2L6|PSAA_SORBI,Q9T2L6,SobiCp022
tr|C5YAG7|C5YAG7_SORBI,C5YAG7,SORBI_06g032740
sp|A1E9W9|RR7_SORBI,A1E9W9,SobiCp081
tr|C5XMD1|C5XMD1_SORBI,C5XMD1,SORBI_03g036890
tr|C5XUE0|C5XUE0_SORBI,C5XUE0,SORBI_04g035700
tr|C5WRH6|C5WRH6_SORBI,C5WRH6,SORBI_01g028840
tr|C5Z3X1|C5Z3X1_SORBI,C5Z3X1,SORBI_10g003170
tr|C5X1N4|C5X1N4_SORBI,C5X1N4,SORBI_01g036400
tr|C5XX16|C5XX16_SORBI,C5XX16,SORBI_04g006020
tr|C5XF29|C5XF29_SORBI,C5XF29,SORBI_03g008950
tr|C5XI85|C5XI85_SORBI,C5XI85,SORBI_03g032710
tr|C5X1V3|C5X1V3_SORBI,C5X1V3,SORBI_01g037100
tr|C5XH60|C5XH60_SORBI,C5XH60,SORBI_03g045260
tr|C5XXT8|C5XXT8_SORBI,C5XXT8,SORBI_04g026510
tr|C5XAU4|C5XAU4_SORBI,C5XAU4,SORBI_02g035700
tr|C5X1M9|C5X1M9_SORBI,C5X1M9,SORBI_01g036355
tr|C5XR31|C5XR31_SORBI,C5XR31,SORBI_03g028060
tr|C5Y9I7|C5Y9I7_SORBI,C5Y9I7,SORBI_06g031310
tr|C5XCQ0|C5XCQ0_SORBI,C5XCQ0,SORBI_02g006140
tr|C5X8X7|C5X8X7_SORBI,C5X8X7,SORBI_02g020410
tr|C5WXD2|C5WXD2_SORBI,C5WXD2,SORBI_01g018450
tr|C5Z0V1|C5Z0V1_SORBI,C5Z0V1,SORBI_09g025235
tr|C5XY66|C5XY66_SORBI,C5XY66,SORBI_04g026880
tr|C5X6H6|C5X6H6_SORBI,C5X6H6,SORBI_02g044060
tr|C5X379|C5X379_SORBI,C5X379,SORBI_02g040280
tr|C5XIL2|C5XIL2_SORBI,C5XIL2,SORBI_03g046510
tr|C5XQ28|C5XQ28_SORBI,C5XQ28,SORBI_03g006310
tr|C5XML6|C5XML6_SORBI,C5XML6,SORBI_03g003520
tr|C5XEU1|C5XEU1_SORBI,C5XEU1,SORBI_03g042600
tr|C5YSM6|C5YSM6_SORBI,C5YSM6,SORBI_08g004300
tr|C5XBY1|C5XBY1_SORBI,C5XBY1,SORBI_02g005440
sp|A1E9T2|RBL_SORBI,A1E9T2,SobiCp030
tr|C5XGP6|C5XGP6_SORBI,C5XGP6,SORBI_03g031120
tr|C5XEM6|C5XEM6_SORBI,C5XEM6,SORBI_03g042000
tr|C5XL71|C5XL71_SORBI,C5XL71,SORBI_03g002420
sp|A1E9W1|RK14_SORBI,A1E9W1,SobiCp060
tr|C5YG68|C5YG68_SORBI,C5YG68,SORBI_06g029050
tr|C5YJS0|C5YJS0_SORBI,C5YJS0,SORBI_07g029220
tr|C5WV65|C5WV65_SORBI,C5WV65,SORBI_01g003690
tr|C5WSM8|C5WSM8_SORBI,C5WSM8,SORBI_01g042440
tr|C5X3Z9|C5X3Z9_SORBI,C5X3Z9,SORBI_02g041130
tr|C5XN03|C5XN03_SORBI,C5XN03,SORBI_03g025100
tr|Q6JAG4|Q6JAG4_SORBI,Q6JAG4,SORBI_06g024920
tr|C5WNI1|C5WNI1_SORBI,C5WNI1,SORBI_01g038375
tr|C5YR25|C5YR25_SORBI,C5YR25,SORBI_08g001930
tr|C5YS41|C5YS41_SORBI,C5YS41,SORBI_08g003440
tr|C5XSG5|C5XSG5_SORBI,C5XSG5,SORBI_04g020040
tr|C5YKA9|C5YKA9_SORBI,C5YKA9,SORBI_07g015170
tr|C5XZG6|C5XZG6_SORBI,C5XZG6,SORBI_04g009380
tr|C5WWA4|C5WWA4_SORBI,C5WWA4,SORBI_01g017450
tr|C5XVU2|C5XVU2_SORBI,C5XVU2,SORBI_04g036980
tr|C5XTF1|C5XTF1_SORBI,C5XTF1,SORBI_04g021710
tr|C5X4S1|C5X4S1_SORBI,C5X4S1,SORBI_02g041940
tr|C5YA00|C5YA00_SORBI,C5YA00,SORBI_06g032010
sp|A1E9Y0|NDHH_SORBI,A1E9Y0,SobiCp079
tr|C5YXW7|C5YXW7_SORBI,C5YXW7,SORBI_09g020540
tr|C5YZW6|C5YZW6_SORBI,C5YZW6,SORBI_09g023800
tr|C5YZ57|C5YZ57_SORBI,C5YZ57,SORBI_09g002380
tr|C5YIE1|C5YIE1_SORBI,C5YIE1,SORBI_07g005570
tr|C5WNX4|C5WNX4_SORBI,C5WNX4,SORBI_01g011280
tr|C5XBU3|C5XBU3_SORBI,C5XBU3,SORBI_02g005160
tr|C5XFP1|C5XFP1_SORBI,C5XFP1,SORBI_03g009260
tr|C5Y4M5|C5Y4M5_SORBI,C5Y4M5,SORBI_05g003020
tr|C5YKA7|C5YKA7_SORBI,C5YKA7,SORBI_07g015140
tr|C5Z6R2|C5Z6R2_SORBI,C5Z6R2,SORBI_10g025400
tr|C5X0K0|C5X0K0_SORBI,C5X0K0,SORBI_06g000746
tr|C5YNV7|C5YNV7_SORBI,C5YNV7,SORBI_08g015440
tr|C5XA97|C5XA97_SORBI,C5XA97,SORBI_02g003650
tr|C5XA42|C5XA42_SORBI,C5XA42,SORBI_02g034980
tr|C5XNG5|C5XNG5_SORBI,C5XNG5,SORBI_03g004560
tr|C5Z5Z4|C5Z5Z4_SORBI,C5Z5Z4,SORBI_10g006380
tr|C5YF67|C5YF67_SORBI,C5YF67,SORBI_06g027510
tr|C5XQ82|C5XQ82_SORBI,C5XQ82,SORBI_03g027030
tr|C5Z012|C5Z012_SORBI,C5Z012,SORBI_09g003540
tr|C5XIW8|C5XIW8_SORBI,C5XIW8,SORBI_03g013090
sp|A1E9T1|ATPB_SORBI,A1E9T1,SobiCp029
sp|A1E9U7|RK20_SORBI,A1E9U7,SobiCp045
tr|C5YZJ4|C5YZJ4_SORBI,C5YZJ4,SORBI_09g002840
tr|C5YGS3|C5YGS3_SORBI,C5YGS3,SORBI_07g003220
tr|C5YQX1|C5YQX1_SORBI,C5YQX1,SORBI_08g019890
tr|C5XMH9|C5XMH9_SORBI,C5XMH9,SORBI_03g037310
tr|C5WZ22|C5WZ22_SORBI,C5WZ22,SORBI_01g006280
tr|C5XHA9|C5XHA9_SORBI,C5XHA9,SORBI_03g011270
tr|C5YC08|C5YC08_SORBI,C5YC08,SORBI_06g022380
tr|C5X9I8|C5X9I8_SORBI,C5X9I8,SORBI_02g002960
sp|C5WR30|GATC_SORBI,C5WR30,SORBI_01g013180
tr|C5XF10|C5XF10_SORBI,C5XF10,SORBI_03g008760
tr|C5YAH6|C5YAH6_SORBI,C5YAH6,SORBI_06g032830
tr|C5X0W2|C5X0W2_SORBI,C5X0W2,SORBI_01g049050
tr|C5YUG2|C5YUG2_SORBI,C5YUG2,SORBI_09g026570
tr|C5XBP8|C5XBP8_SORBI,C5XBP8,SORBI_02g036760
tr|C5WWX0|C5WWX0_SORBI,C5WWX0,SORBI_01g046260
tr|C5WXA8|C5WXA8_SORBI,C5WXA8,SORBI_01g018230
tr|Q5NKT1|Q5NKT1_SORBI,Q5NKT1,SORBI_10g002100
tr|C5XIB2|C5XIB2_SORBI,C5XIB2,SORBI_03g032930
tr|C5YTN3|C5YTN3_SORBI,C5YTN3,SORBI_08g006620
tr|C5WNM5|C5WNM5_SORBI,C5WNM5,SORBI_01g038790
tr|C5WMM0|C5WMM0_SORBI,C5WMM0,SORBI_01g037940
tr|C5YPK6|C5YPK6_SORBI,C5YPK6,SORBI_08g017600
tr|C5XDR4|C5XDR4_SORBI,C5XDR4,SORBI_02g025920
tr|C5WRY9|C5WRY9_SORBI,C5WRY9,SORBI_01g000680
tr|C5YVY7|C5YVY7_SORBI,C5YVY7,SORBI_09g028940
tr|C5YJR7|C5YJR7_SORBI,C5YJR7,SORBI_07g029190
tr|C5Y7K7|C5Y7K7_SORBI,C5Y7K7,SORBI_05g006620
tr|C5XT35|C5XT35_SORBI,C5XT35,SORBI_04g001950
tr|C5YMV5|C5YMV5_SORBI,C5YMV5,SORBI_07g023920
tr|C5WZ27|C5WZ27_SORBI,C5WZ27,SORBI_01g006330
tr|C5XMP8|C5XMP8_SORBI,C5XMP8,SORBI_03g003760
tr|C5XAT4|C5XAT4_SORBI,C5XAT4,SORBI_02g035610
tr|C5XIJ3|C5XIJ3_SORBI,C5XIJ3,SORBI_03g046340
tr|C5XMI6|C5XMI6_SORBI,C5XMI6,SORBI_03g037420
tr|C5Z5R1|C5Z5R1_SORBI,C5Z5R1,SORBI_10g023850
tr|C5WM67|C5WM67_SORBI,C5WM67,SORBI_01g022260
tr|C5Z147|C5Z147_SORBI,C5Z147,SORBI_09g005230
tr|C5X8A2|C5X8A2_SORBI,C5X8A2,SORBI_02g019490
tr|C5WSJ9|C5WSJ9_SORBI,C5WSJ9,SORBI_01g029660
tr|C5WWF4|C5WWF4_SORBI,C5WWF4,SORBI_01g017890
tr|C5XEJ8|C5XEJ8_SORBI,C5XEJ8,SORBI_03g029140
tr|C5YNP6|C5YNP6_SORBI,C5YNP6,SORBI_08g014630
tr|Q38JE6|Q38JE6_SORBI,Q38JE6,SORBI_04g025860
tr|C5YIF3|C5YIF3_SORBI,C5YIF3,SORBI_07g005660
tr|C5Y065|C5Y065_SORBI,C5Y065,SORBI_04g011160
tr|C5XWV2|C5XWV2_SORBI,C5XWV2,SORBI_04g005460
tr|C5XD59|C5XD59_SORBI,C5XD59,SORBI_02g038160
tr|C5X4F8|C5X4F8_SORBI,C5X4F8,SORBI_02g010070
tr|C5YCF4|C5YCF4_SORBI,C5YCF4,SORBI_06g022900
tr|C5XWK1|C5XWK1_SORBI,C5XWK1,SORBI_04g024890
tr|C5XZA3|C5XZA3_SORBI,C5XZA3,SORBI_04g028730
tr|C5Z843|C5Z843_SORBI,C5Z843,SORBI_10g009560
tr|C5XT69|C5XT69_SORBI,C5XT69,SORBI_04g002190
tr|C5YG07|C5YG07_SORBI,C5YG07,SORBI_06g028450
tr|C5YG66|C5YG66_SORBI,C5YG66,SORBI_06g029020
tr|C5YBP4|C5YBP4_SORBI,C5YBP4,SORBI_06g000880
tr|C5X752|C5X752_SORBI,C5X752,SORBI_02g000550
tr|C5XW38|C5XW38_SORBI,C5XW38,SORBI_04g004700
tr|C5WTG4|C5WTG4_SORBI,C5WTG4,SORBI_01g030050
tr|C5YAS9|C5YAS9_SORBI,C5YAS9,SORBI_06g020290
tr|C5YF84|C5YF84_SORBI,C5YF84,SORBI_06g014590
tr|C5YBC8|C5YBC8_SORBI,C5YBC8,SORBI_06g021010
tr|C5XQK1|C5XQK1_SORBI,C5XQK1,SORBI_03g040690
tr|C5YAG8|C5YAG8_SORBI,C5YAG8,SORBI_06g032750
tr|C5Y1Q5|C5Y1Q5_SORBI,C5Y1Q5,SORBI_05g008630
tr|C5X967|C5X967_SORBI,C5X967,SORBI_02g033640
tr|C5X2L2|C5X2L2_SORBI,C5X2L2,SORBI_02g039970
tr|C5WT16|C5WT16_SORBI,C5WT16,SORBI_01g001750
tr|C5XEP2|C5XEP2_SORBI,C5XEP2,SORBI_03g042160
tr|C5WWH8|C5WWH8_SORBI,C5WWH8,SORBI_01g032210
tr|C5YLQ3|C5YLQ3_SORBI,C5YLQ3,SORBI_07g021980
tr|C5XK39|C5XK39_SORBI,C5XK39,SORBI_03g034620
tr|C5XBW9|C5XBW9_SORBI,C5XBW9,SORBI_02g005350
tr|B5B9V8|B5B9V8_SORBI,B5B9V8,SORBI_01g042450
tr|C5Z3C9|C5Z3C9_SORBI,C5Z3C9,SORBI_10g002220
tr|C5X377|C5X377_SORBI,C5X377,SORBI_02g040260
tr|C5YIL9|C5YIL9_SORBI,C5YIL9,SORBI_07g027200
tr|C5Z6I7|C5Z6I7_SORBI,C5Z6I7,SORBI_10g007230
tr|C5XT02|C5XT02_SORBI,C5XT02,SORBI_04g001700
tr|C5YRT5|C5YRT5_SORBI,C5YRT5,SORBI_08g003300
tr|C5WWX1|C5WWX1_SORBI,C5WWX1,SORBI_01g046270
tr|C5XK57|C5XK57_SORBI,C5XK57,SORBI_03g034790
tr|C5X592|C5X592_SORBI,C5X592,SORBI_02g029380
tr|C5YKK8|C5YKK8_SORBI,C5YKK8,SORBI_07g019320
tr|C5Y2Y5|C5Y2Y5_SORBI,C5Y2Y5,SORBI_05g000420
tr|C5XED1|C5XED1_SORBI,C5XED1,SORBI_03g028510
tr|C5Z6B7|C5Z6B7_SORBI,C5Z6B7,SORBI_10g006650
tr|C5WRT7|C5WRT7_SORBI,C5WRT7,SORBI_01g000240
sp|A1E9T7|CYF_SORBI,A1E9T7,SobiCp035
sp|C5WNV2|PURA2_SORBI,C5WNV2,SORBI_01g011080
tr|C5YZQ4|C5YZQ4_SORBI,C5YZQ4,SORBI_09g023240
tr|C5XLZ9|C5XLZ9_SORBI,C5XLZ9,SORBI_03g003220
tr|C5XN16|C5XN16_SORBI,C5XN16,SORBI_03g025210
tr|C6JRU8|C6JRU8_SORBI,C6JRU8,SORBI_0012s002210
tr|C5XSH8|C5XSH8_SORBI,C5XSH8,SORBI_04g020160
tr|C5XIJ4|C5XIJ4_SORBI,C5XIJ4,SORBI_03g046345
tr|C5WUP0|C5WUP0_SORBI,C5WUP0,SORBI_01g044040
sp|A1E9W3|RR3_SORBI,A1E9W3,SobiCp062
tr|C5WQK1|C5WQK1_SORBI,C5WQK1,SORBI_01g027540
tr|C5XUD8|C5XUD8_SORBI,C5XUD8,SORBI_04g035685
tr|C5XEE7|C5XEE7_SORBI,C5XEE7,SORBI_03g028630
tr|C5YVY9|C5YVY9_SORBI,C5YVY9,SORBI_09g028960
tr|C5YJP1|C5YJP1_SORBI,C5YJP1,SORBI_07g028940
tr|C5X9F7|C5X9F7_SORBI,C5X9F7,SORBI_02g002690
tr|C5Y1T5|C5Y1T5_SORBI,C5Y1T5,SORBI_05g027870
tr|C5Z3X3|C5Z3X3_SORBI,C5Z3X3,SORBI_10g003190
tr|C5WME9|C5WME9_SORBI,C5WME9,SORBI_01g037270
tr|C5YFS4|C5YFS4_SORBI,C5YFS4,SORBI_06g015360
tr|C5X182|C5X182_SORBI,C5X182,SORBI_01g008440
tr|C5XJI1|C5XJI1_SORBI,C5XJI1,SORBI_03g000370
tr|C5YF03|C5YF03_SORBI,C5YF03,SORBI_06g026990
tr|C5X6G2|C5X6G2_SORBI,C5X6G2,SORBI_02g043940
tr|Q4VQB2|Q4VQB2_SORBI,Q4VQB2,SORBI_01g037970
tr|C5Z7C4|C5Z7C4_SORBI,C5Z7C4,SORBI_10g026520
tr|C5X653|C5X653_SORBI,C5X653,SORBI_02g030620
tr|C5XYM5|C5XYM5_SORBI,C5XYM5,SORBI_04g008450
tr|C5XQ31|C5XQ31_SORBI,C5XQ31,SORBI_03g006340
tr|C5WN23|C5WN23_SORBI,C5WN23,SORBI_01g010220
tr|C5Z216|C5Z216_SORBI,C5Z216,SORBI_10g000230
tr|C5WVU9|C5WVU9_SORBI,C5WVU9,SORBI_01g045410
tr|C5X9N2|C5X9N2_SORBI,C5X9N2,SORBI_02g003360
tr|C5XVU6|C5XVU6_SORBI,C5XVU6,SORBI_04g037020
tr|C5YTN2|C5YTN2_SORBI,C5YTN2,SORBI_08g006610
tr|C5YU98|C5YU98_SORBI,C5YU98,SORBI_09g005810
tr|C5XV02|C5XV02_SORBI,C5XV02,SORBI_04g023280
tr|C5WQR6|C5WQR6_SORBI,C5WQR6,SORBI_01g028150
tr|C5WQP1|C5WQP1_SORBI,C5WQP1,SORBI_01g027930
tr|C5WPC6|C5WPC6_SORBI,C5WPC6,SORBI_01g039270
tr|C5X3E1|C5X3E1_SORBI,C5X3E1,SORBI_02g040870
tr|C5XC83|C5XC83_SORBI,C5XC83,SORBI_02g024470
tr|C5YQV9|C5YQV9_SORBI,C5YQV9,SORBI_08g019790
tr|C5Z8V5|C5Z8V5_SORBI,C5Z8V5,SORBI_10g028790
sp|A1E9S0|ATPF_SORBI,A1E9S0,SobiCp018
tr|C5XX05|C5XX05_SORBI,C5XX05,SORBI_04g005920
tr|C5WXS6|C5WXS6_SORBI,C5WXS6,SORBI_01g046560
tr|C5YZA3|C5YZA3_SORBI,C5YZA3,SORBI_09g022620
tr|C5YTC0|C5YTC0_SORBI,C5YTC0,SORBI_08g005500
tr|C5Y0A7|C5Y0A7_SORBI,C5Y0A7,SORBI_04g030440
sp|A1E9S1|ATPA_SORBI,A1E9S1,SobiCp019
tr|C6JRY9|C6JRY9_SORBI,C6JRY9,SORBI_0014s003010
tr|C5Y5B5|C5Y5B5_SORBI,C5Y5B5,SORBI_05g022785
tr|C5YBE9|C5YBE9_SORBI,C5YBE9,SORBI_06g021240
tr|C5X651|C5X651_SORBI,C5X651,SORBI_02g030590
tr|C5XS32|C5XS32_SORBI,C5XS32,SORBI_04g033360
tr|C5WPE7|C5WPE7_SORBI,C5WPE7,SORBI_01g039440
tr|C5XJY1|C5XJY1_SORBI,C5XJY1,SORBI_03g014130
tr|C5Y8T1|C5Y8T1_SORBI,C5Y8T1,SORBI_06g017360
tr|C5Z0B5|C5Z0B5_SORBI,C5Z0B5,SORBI_09g024340
tr|C5YGH5|C5YGH5_SORBI,C5YGH5,SORBI_06g016760
tr|C5XX06|C5XX06_SORBI,C5XX06,SORBI_04g005930
tr|C5YJV9|C5YJV9_SORBI,C5YJV9,SORBI_07g009470
tr|C5XPV6|C5XPV6_SORBI,C5XPV6,SORBI_03g040100
tr|C5XTD4|C5XTD4_SORBI,C5XTD4,SORBI_04g021540
tr|C5Y3C5|C5Y3C5_SORBI,C5Y3C5,SORBI_05g019800
tr|C5YS38|C5YS38_SORBI,C5YS38,SORBI_08g003410
tr|C5YD00|C5YD00_SORBI,C5YD00,SORBI_06g023900
tr|C5YG34|C5YG34_SORBI,C5YG34,SORBI_06g028700
tr|C5WW66|C5WW66_SORBI,C5WW66,SORBI_01g004440
tr|C5XVC3|C5XVC3_SORBI,C5XVC3,SORBI_04g003970
sp|Q33066|NU5C_SORBI,Q33066,SobiCp070
tr|C5YXY3|C5YXY3_SORBI,C5YXY3,SORBI_09g000350
tr|C5X0W9|C5X0W9_SORBI,C5X0W9,SORBI_01g049120
tr|C5XEL0|C5XEL0_SORBI,C5XEL0,SORBI_03g041820
tr|C5XSW9|C5XSW9_SORBI,C5XSW9,SORBI_04g034340
tr|C5WRX8|C5WRX8_SORBI,C5WRX8,SORBI_01g000590
tr|C5XQ07|C5XQ07_SORBI,C5XQ07,SORBI_03g006130
tr|C5XVW1|C5XVW1_SORBI,C5XVW1,SORBI_04g037180
tr|C5XA61|C5XA61_SORBI,C5XA61,SORBI_02g035190
tr|C5X9G4|C5X9G4_SORBI,C5X9G4,SORBI_02g002750
sp|A1E9V4|CYB6_SORBI,A1E9V4,SobiCp053
tr|C5Y9G2|C5Y9G2_SORBI,C5Y9G2,SORBI_06g031070
tr|C5YY74|C5YY74_SORBI,C5YY74,SORBI_09g020820
tr|C5YAF9|C5YAF9_SORBI,C5YAF9,SORBI_06g032650
tr|C5XN59|C5XN59_SORBI,C5XN59,SORBI_03g037780
tr|C5YWD0|C5YWD0_SORBI,C5YWD0,SORBI_09g016850
tr|C5YSP7|C5YSP7_SORBI,C5YSP7,SORBI_08g004500
tr|C5X695|C5X695_SORBI,C5X695,SORBI_02g031030
tr|C5YMB7|C5YMB7_SORBI,C5YMB7,SORBI_07g023080
tr|C5YN77|C5YN77_SORBI,C5YN77,SORBI_07g024200
tr|C5XZH7|C5XZH7_SORBI,C5XZH7,SORBI_04g009660
tr|C5YT85|C5YT85_SORBI,C5YT85,SORBI_08g005260
tr|C5YFF8|C5YFF8_SORBI,C5YFF8,SORBI_06g015130
tr|C5X7M3|C5X7M3_SORBI,C5X7M3,SORBI_02g032040
tr|C5Z8X0|C5Z8X0_SORBI,C5Z8X0,SORBI_10g028940
tr|C5WSY9|C5WSY9_SORBI,C5WSY9,SORBI_01g001480
tr|C5X963|C5X963_SORBI,C5X963,SORBI_02g033590
tr|C5YU58|C5YU58_SORBI,C5YU58,SORBI_08g009580
sp|A1E9S2|RR14_SORBI,A1E9S2,SobiCp020
tr|C5XHM7|C5XHM7_SORBI,C5XHM7,SORBI_03g032450
tr|C5YT80|C5YT80_SORBI,C5YT80,SORBI_08g005210
tr|C5XEA1|C5XEA1_SORBI,C5XEA1,SORBI_03g008050
sp|A1E9R7|RR2_SORBI,A1E9R7,SobiCp015
tr|C5WU61|C5WU61_SORBI,C5WU61,SORBI_01g015580
tr|C5Z5U2|C5Z5U2_SORBI,C5Z5U2,SORBI_10g005820
tr|C5XRL8|C5XRL8_SORBI,C5XRL8,SORBI_04g000760
sp|A1E9V3|PSBH_SORBI,A1E9V3,SobiCp052
tr|C5Y519|C5Y519_SORBI,C5Y519,SORBI_05g003480
tr|C5Y5Q8|C5Y5Q8_SORBI,C5Y5Q8,SORBI_05g004590
tr|C5XIP9|C5XIP9_SORBI,C5XIP9,SORBI_03g046830
tr|C5Y330|C5Y330_SORBI,C5Y330,SORBI_05g000820
tr|C5Y6E0|C5Y6E0_SORBI,C5Y6E0,SORBI_05g024440
tr|C5XIA1|C5XIA1_SORBI,C5XIA1,SORBI_03g032810
tr|C5Y171|C5Y171_SORBI,C5Y171,SORBI_04g017830
tr|C5Y5G7|C5Y5G7_SORBI,C5Y5G7,SORBI_05g023220
tr|C5WQX8|C5WQX8_SORBI,C5WQX8,SORBI_01g041065
tr|C5Y7C9|C5Y7C9_SORBI,C5Y7C9,SORBI_05g025820
tr|C5YHP9|C5YHP9_SORBI,C5YHP9,SORBI_07g025980
tr|C5XIA3|C5XIA3_SORBI,C5XIA3,SORBI_03g032830
tr|C5XGP1|C5XGP1_SORBI,C5XGP1,SORBI_03g031080
tr|C5WPJ1|C5WPJ1_SORBI,C5WPJ1,SORBI_01g011620
sp|A1E9V5|PETD_SORBI,A1E9V5,SobiCp054
tr|C5X8F2|C5X8F2_SORBI,C5X8F2,SORBI_02g032870
tr|C5Y9P8|C5Y9P8_SORBI,C5Y9P8,SORBI_06g018550
tr|C5YYF0|C5YYF0_SORBI,C5YYF0,SORBI_09g001020
tr|C5WXD6|C5WXD6_SORBI,C5WXD6,SORBI_01g018480
tr|C5YX70|C5YX70_SORBI,C5YX70,SORBI_09g018420
tr|C5XTI4|C5XTI4_SORBI,C5XTI4,SORBI_04g034630
tr|C5XXL0|C5XXL0_SORBI,C5XXL0,SORBI_04g006890
tr|C5XML7|C5XML7_SORBI,C5XML7,SORBI_03g003530
tr|C5WQ38|C5WQ38_SORBI,C5WQ38,SORBI_01g039990
tr|C5YPK9|C5YPK9_SORBI,C5YPK9,SORBI_08g017630
tr|C5XQR9|C5XQR9_SORBI,C5XQR9,SORBI_03g006870
tr|C5XKA2|C5XKA2_SORBI,C5XKA2,SORBI_03g001130
tr|C5Y979|C5Y979_SORBI,C5Y979,SORBI_06g017850
tr|C5X1M6|C5X1M6_SORBI,C5X1M6,SORBI_01g036330
tr|C5XTP4|C5XTP4_SORBI,C5XTP4,SORBI_04g035130
tr|C5YRP4|C5YRP4_SORBI,C5YRP4,SORBI_08g002950
tr|C5XQS5|C5XQS5_SORBI,C5XQS5,SORBI_03g006920
tr|C5WSQ6|C5WSQ6_SORBI,C5WSQ6,SORBI_01g042680
tr|C5YAA9|C5YAA9_SORBI,C5YAA9,SORBI_06g019610
tr|C5XK02|C5XK02_SORBI,C5XK02,SORBI_03g034280
tr|C5WV16|C5WV16_SORBI,C5WV16,SORBI_01g003260
tr|C5YM25|C5YM25_SORBI,C5YM25,SORBI_07g001570
tr|C5XES7|C5XES7_SORBI,C5XES7,SORBI_03g042450
tr|C5YYX2|C5YYX2_SORBI,C5YYX2,SORBI_09g001690
tr|C5Z7K8|C5Z7K8_SORBI,C5Z7K8,SORBI_10g008820
tr|C5XVM5|C5XVM5_SORBI,C5XVM5,SORBI_04g023650
tr|C5Y1V4|C5Y1V4_SORBI,C5Y1V4,SORBI_05g008830
tr|C5YMU9|C5YMU9_SORBI,C5YMU9,SORBI_07g023860
sp|P84516|PER1_SORBI,P84516,SORBI_03g046810
tr|C5X3L7|C5X3L7_SORBI,C5X3L7,SORBI_02g009150
tr|C5WMW4|C5WMW4_SORBI,C5WMW4,SORBI_01g009730
tr|C5XYN8|C5XYN8_SORBI,C5XYN8,SORBI_04g027630
tr|C5YPY7|C5YPY7_SORBI,C5YPY7,SORBI_08g018720
tr|C5X5K3|C5X5K3_SORBI,C5X5K3,SORBI_02g042840
tr|C5YN74|C5YN74_SORBI,C5YN74,SORBI_07g024170
tr|C5XF07|C5XF07_SORBI,C5XF07,SORBI_03g008740
tr|C5X274|C5X274_SORBI,C5X274,SORBI_02g026280
tr|C5XW23|C5XW23_SORBI,C5XW23,SORBI_04g037800
tr|C5XXV1|C5XXV1_SORBI,C5XXV1,SORBI_04g026650
tr|C5YAX8|C5YAX8_SORBI,C5YAX8,SORBI_06g020720
tr|C5YHS3|C5YHS3_SORBI,C5YHS3,SORBI_07g026170
tr|C5YF79|C5YF79_SORBI,C5YF79,SORBI_06g014550
tr|C5Z864|C5Z864_SORBI,C5Z864,SORBI_10g027490
tr|C5XZX5|C5XZX5_SORBI,C5XZX5,SORBI_04g030050
tr|C5XS03|C5XS03_SORBI,C5XS03,SORBI_04g033120
tr|C5Z1W6|C5Z1W6_SORBI,C5Z1W6,SORBI_10g030260
tr|C5YYF1|C5YYF1_SORBI,C5YYF1,SORBI_09g001030
tr|C5XYS6|C5XYS6_SORBI,C5XYS6,SORBI_04g027950
tr|C5XU05|C5XU05_SORBI,C5XU05,SORBI_04g021920
tr|C5YK81|C5YK81_SORBI,C5YK81,SORBI_07g014960
tr|C5XXQ2|C5XXQ2_SORBI,C5XXQ2,SORBI_04g026180
tr|C5Z263|C5Z263_SORBI,C5Z263,SORBI_10g000660
